,id,name,price,price_ca,price_uk,price_au,discount,year_published,min_players,max_players,min_playtime,max_playtime,min_age,comment_count,num_user_ratings,average_user_rating,average_learning_complexity,average_strategy_complexity,visits,plays,listing_clicks,is_historical_low,players,playtime,name_lower,index
85,1AYiuFpB8C,Gorinto,27.00,34.07,24.00,52.01,0.33,2020.0,1.0,4.0,30.0,60.0,13.0,0,2,4.4,0.0,0.0,335,40,0,False,1-4,30-60,gorinto,
86,oCbWdqJTAW,Ganesha,26.99,34.74,31.01,55.95,0.31,2020.0,2.0,4.0,20.0,45.0,8.0,0,2,4.5,0.0,0.0,326,3,0,False,2-4,20-45,ganesha,
87,eXLGN0PDa0,Triplock,29.95,29.95,0.00,0.00,0.00,2017.0,1.0,2.0,15.0,30.0,12.0,0,18,3.1333333333333333,0.0,0.0,313,56,0,False,1-2,15-30,triplock,
89,r5plR3MEQd,Shogi,18.96,0.00,0.00,0.00,0.65,1587.0,2.0,2.0,60.0,60.0,8.0,0,11,3.909090909090909,0.0,0.0,283,3,0,False,2,60,shogi,
90,T6YJFDXX6H,Dixit: Odyssey Expansion,23.99,21.99,0.00,39.95,0.20,2013.0,3.0,6.0,30.0,30.0,8.0,0,21,3.761904761904762,0.0,0.0,245,7,0,False,3-6,30,dixit: odyssey expansion,
91,TAwEf6c7vN,Kodama Duo,13.99,17.95,15.90,29.99,0.30,2018.0,2.0,2.0,40.0,45.0,14.0,0,8,3.6562499999999996,0.0,0.0,229,25,0,False,2,40-45,kodama duo,
92,WJu3CIR05S,Thrive,24.98,32.95,27.95,47.95,0.29,2020.0,2.0,2.0,20.0,30.0,6.0,0,2,4.0,0.0,0.0,223,5,0,False,2,20-30,thrive,
93,dGkNtHJP19,Dollars to Donuts,33.99,37.95,35.99,0.00,0.24,2020.0,2.0,4.0,30.0,45.0,8.0,0,6,4.191666666666666,0.0,0.0,219,29,0,False,2-4,30-45,dollars to donuts,
94,1aejqgSTgu,60 Second City,12.59,0.00,0.00,0.00,0.00,2021.0,2.0,2.0,20.0,30.0,10.0,0,3,3.6666666666666665,0.0,0.0,216,19,0,False,2,20-30,60 second city,
95,8LyHobNiLX,Troika,15.99,21.24,14.67,24.99,0.30,2017.0,2.0,5.0,20.0,30.0,7.0,0,8,3.34375,2.0,2.5,200,25,0,False,2-5,20-30,troika,
96,FOPF6DVQxn,Vivid Memories,34.79,45.89,0.00,70.99,0.30,2021.0,2.0,4.0,30.0,45.0,13.0,0,3,3.55,0.0,0.0,197,26,0,False,2-4,30-45,vivid memories,
97,mzfMlvqlfe,Watch,0.00,0.00,0.00,0.00,0.00,1967.0,2.0,2.0,10.0,10.0,6.0,0,0,0.0,0.0,0.0,186,0,0,True,2,10,watch,
98,vkA0hfz6bq,Fastrack,13.99,23.99,0.00,17.99,0.30,2011.0,2.0,2.0,10.0,10.0,5.0,0,10,3.25,1.0,1.0,182,58,0,False,2,10,fastrack,
99,xowdhEO42D,Kodama 3D,20.49,26.95,25.95,43.95,0.32,2019.0,2.0,4.0,30.0,40.0,14.0,0,5,3.72,2.0,3.0,179,13,0,False,2-4,30-40,kodama 3d,
0,hhpoYmGObi,Jubako,0.00,0.00,0.00,43.99,0.00,2020.0,2.0,4.0,20.0,30.0,8.0,0,0,0.0,0.0,0.0,179,9,0,False,2-4,20-30,jubako,
1,6L95QrNZm1,Dixit 3: Journey,23.99,27.95,16.69,0.00,0.20,2012.0,3.0,6.0,30.0,30.0,8.0,0,18,3.8888888888888884,0.0,0.0,168,9,0,False,3-6,30,dixit 3: journey,
2,b8hza9mZDC,Sorcerer and Stones,24.47,31.19,0.00,33.32,0.30,2017.0,1.0,4.0,30.0,60.0,8.0,0,2,2.5,0.0,0.0,167,7,0,False,1-4,30-60,sorcerer and stones,
3,CWPEdkpzeb,Eclipse,0.00,0.00,60.86,0.00,0.00,1999.0,2.0,2.0,15.0,15.0,8.0,0,0,0.0,0.0,0.0,166,0,0,False,2,15,eclipse,
4,oVTGoSMPvy,Dixit Jinx,0.00,0.00,13.99,0.00,0.00,2012.0,3.0,6.0,15.0,15.0,8.0,0,18,2.527777777777778,0.0,0.0,161,30,0,False,3-6,15,dixit jinx,
5,uOOEG0j4He,Zoollywood,0.00,0.00,27.03,94.79,0.00,2020.0,2.0,2.0,30.0,30.0,,0,0,0.0,0.0,0.0,155,4,0,False,2,30,zoollywood,
6,uon4X9PCtK,CubeClimbers,0.00,0.00,0.00,0.00,0.00,2022.0,2.0,4.0,20.0,30.0,8.0,0,0,0.0,0.0,0.0,153,0,0,False,2-4,20-30,cubeclimbers,
7,nsmVFRNn6N,Paiko,29.99,41.71,0.00,0.00,0.40,2012.0,2.0,2.0,30.0,45.0,8.0,0,0,0.0,0.0,0.0,151,0,0,False,2,30-45,paiko,
8,QvPQ2RHnRi,Almadi,0.00,0.00,23.09,0.00,0.00,2021.0,2.0,5.0,30.0,45.0,10.0,0,2,3.75,0.0,0.0,146,46,0,False,2-5,30-45,almadi,
9,5y4fhSXjBr,Quoridor Kid,19.99,0.00,0.00,24.99,0.00,2004.0,2.0,4.0,10.0,10.0,6.0,0,2,4.0,0.0,0.0,144,1,0,False,2-4,10,quoridor kid,
10,Lx7PEv31ce,Quixo,24.99,19.95,0.00,21.99,0.29,1995.0,2.0,4.0,15.0,15.0,6.0,0,9,2.5555555555555554,0.0,0.0,143,12,0,False,2-4,15,quixo,
11,XT7PCFt73C,GEODE,0.00,0.00,0.00,0.00,0.00,2020.0,2.0,5.0,15.0,30.0,5.0,0,0,0.0,0.0,0.0,133,0,0,False,2-5,15-30,geode,
12,CB49xyrtAd,GoatDangle! The Party Game,0.00,0.00,0.00,0.00,0.00,2019.0,2.0,20.0,1.0,30.0,14.0,0,1,5.0,0.0,0.0,126,0,0,False,2-20,1-30,goatdangle! the party game,
13,l34h9WM75g,Polarity,0.00,0.00,0.00,0.00,0.00,1986.0,2.0,4.0,20.0,20.0,8.0,0,20,3.1624999999999996,0.0,0.0,123,42,0,False,2-4,20,polarity,
14,tHLuB2rYEI,No Stress Chess,12.79,0.00,0.00,0.00,0.33,2004.0,2.0,2.0,60.0,60.0,7.0,0,2,3.5,0.0,0.0,119,13,0,False,2,60,no stress chess,
15,j7iG3F3YGb,The Quiet Year,47.95,58.95,0.00,0.00,0.00,2013.0,2.0,4.0,180.0,240.0,,0,2,3.5,0.0,0.0,117,9,0,False,2-4,180-240,the quiet year,
16,CpQyuMfrDR,Murano: Light Masters,31.99,51.95,30.39,44.87,0.00,2021.0,2.0,4.0,30.0,40.0,8.0,0,1,3.5,0.0,0.0,109,6,0,False,2-4,30-40,murano: light masters,
17,j3pi0we6LL,Crosstrack,0.00,0.00,0.00,0.00,0.00,1994.0,2.0,4.0,20.0,20.0,8.0,0,6,2.166666666666667,0.0,0.0,105,6,0,False,2-4,20,crosstrack,
18,1KmAtgBWev,ORGANISM,0.00,0.00,0.00,0.00,0.00,2021.0,1.0,5.0,20.0,90.0,14.0,0,0,0.0,0.0,0.0,102,0,0,False,1-5,20-90,organism,
19,yfRX0yrQLp,Gridopolis,49.99,0.00,0.00,0.00,-0.25,2018.0,2.0,4.0,15.0,90.0,8.0,0,3,3.6666666666666665,0.0,0.0,101,9,0,False,2-4,15-90,gridopolis,
20,eQHU4pdpEr,4th Dimension,0.00,0.00,0.00,0.00,0.00,1979.0,2.0,2.0,45.0,45.0,12.0,0,1,4.0,0.0,0.0,96,0,0,False,2,45,4th dimension,
21,LcG1vUsdCP,Axio Rota,11.99,13.97,0.00,12.53,0.20,2019.0,1.0,4.0,20.0,30.0,8.0,0,0,0.0,0.0,0.0,96,5,0,False,1-4,20-30,axio rota,
22,ge168qKCJ0,ZigZag,47.88,0.00,0.00,0.00,0.00,2005.0,2.0,2.0,30.0,30.0,8.0,0,2,2.0,0.0,0.0,96,8,0,False,2,30,zigzag,
23,GohGcv8v5z,Eriantys,39.99,59.95,0.00,76.95,0.20,2021.0,2.0,4.0,30.0,30.0,8.0,0,0,0.0,0.0,0.0,96,1,0,False,2-4,30,eriantys,
24,uwafO6PxJz,Alexandros,32.99,0.00,0.00,0.00,0.34,2003.0,2.0,4.0,27.0,45.0,12.0,0,7,3.1428571428571432,2.0,2.0,94,6,0,False,2-4,27-45,alexandros,
25,0EVAa2geoP,Fenix,27.97,33.95,0.00,50.00,0.30,2019.0,2.0,2.0,20.0,20.0,8.0,0,0,0.0,0.0,0.0,88,0,0,False,2,20,fenix,
26,RY8LyX36Tf,Jabberwocky,0.00,19.95,15.90,29.95,0.00,2020.0,1.0,7.0,15.0,20.0,10.0,0,1,4.15,0.0,0.0,86,3,0,False,1-7,15-20,jabberwocky,
27,3mV8XIRbgb,Showdown Tactics,0.00,0.00,0.00,0.00,0.00,2020.0,2.0,2.0,15.0,15.0,8.0,0,1,4.15,0.0,0.0,86,0,0,False,2,15,showdown tactics,
28,WcONM6hQCX,Upon a Fable: New Kingdoms,14.95,16.50,0.00,0.00,0.50,2013.0,1.0,8.0,60.0,60.0,13.0,0,2,4.0,0.0,0.0,85,0,0,True,1-8,60,upon a fable: new kingdoms,
29,zNXFVEMX6Q,Blume,0.00,0.00,0.00,79.99,0.00,2021.0,1.0,4.0,20.0,45.0,10.0,0,1,3.25,0.0,0.0,85,13,0,False,1-4,20-45,blume,
30,NFw092y6hn,Callisto: The Game,0.00,0.00,0.00,0.00,0.00,2009.0,2.0,4.0,20.0,20.0,7.0,0,4,3.5,0.0,0.0,83,5,0,False,2-4,20,callisto: the game,
31,S6WOc6NYNb,Canosa,0.00,0.00,0.00,0.00,0.00,2020.0,2.0,2.0,15.0,25.0,8.0,0,0,0.0,0.0,0.0,83,13,0,False,2,15-25,canosa,
32,qClLzA7T08,Birth,0.00,0.00,0.00,0.00,0.00,2013.0,2.0,3.0,5.0,5.0,8.0,0,3,3.6666666666666665,0.0,0.0,80,28,0,False,2-3,5,birth,
33,D9raYZ7HE1,Cannon,0.00,0.00,0.00,0.00,0.00,2003.0,2.0,2.0,20.0,20.0,12.0,0,2,2.5,2.0,3.0,79,5,0,False,2,20,cannon,
34,jWlVwqWIqJ,Maji,0.00,0.00,0.00,0.00,0.00,2019.0,2.0,2.0,30.0,45.0,10.0,0,1,5.0,1.0,3.0,76,0,0,False,2,30-45,maji,
35,btKtuBMy0s,Tic Stac Toe,29.95,0.00,0.00,0.00,0.00,2013.0,2.0,2.0,0.0,0.0,8.0,0,0,0.0,0.0,0.0,71,6,0,True,2,,tic stac toe,
36,eZV48laAB2,Tchuka Ruma,0.00,0.00,0.00,0.00,0.00,2000.0,1.0,1.0,5.0,5.0,8.0,0,0,0.0,0.0,0.0,71,0,0,False,1,5,tchuka ruma,
37,axXURi9d4y,Mountains Out Of Molehills,35.47,38.99,0.00,59.95,0.11,2022.0,2.0,4.0,45.0,60.0,9.0,0,0,0.0,0.0,0.0,68,6,0,False,2-4,45-60,mountains out of molehills,
38,O9hSQzFySl,Tip-iT,0.00,0.00,0.00,0.00,0.00,1965.0,2.0,4.0,20.0,40.0,5.0,0,0,0.0,0.0,0.0,63,1,0,False,2-4,20-40,tip-it,
39,vWh1n5204n,Somewhere Under The Rainbow,0.00,0.00,0.00,0.00,0.00,2022.0,2.0,4.0,45.0,90.0,10.0,0,0,0.0,0.0,0.0,61,0,0,False,2-4,45-90,somewhere under the rainbow,
40,rFur5mYG1d,Dixit: 2012 Asmodee Special Cards,0.00,0.00,0.00,0.00,0.00,2012.0,3.0,6.0,30.0,30.0,8.0,0,7,3.428571428571429,0.0,0.0,59,7,0,False,3-6,30,dixit: 2012 asmodee special cards,
41,6IhNXnba45,Senatus,0.00,0.00,0.00,0.00,0.00,2018.0,3.0,6.0,90.0,180.0,13.0,0,0,0.0,0.0,0.0,59,0,0,False,3-6,90-180,senatus,
42,0AyuC0r0PF,Trinidad,0.00,0.00,0.00,0.00,0.00,2003.0,2.0,2.0,10.0,10.0,10.0,0,0,0.0,0.0,0.0,53,0,0,False,2,10,trinidad,
43,aOvsAAA4w6,Floating Floors,0.00,0.00,0.00,0.00,0.00,2022.0,2.0,4.0,30.0,60.0,14.0,0,1,4.0,0.0,0.0,51,0,0,False,2-4,30-60,floating floors,
44,Pn0Hk9owSB,Stripes,0.00,0.00,0.00,0.00,0.00,2019.0,2.0,6.0,10.0,20.0,8.0,0,0,0.0,0.0,0.0,50,3,0,False,2-6,10-20,stripes,
45,WfHqANNUOh,Kombo Klash,19.99,23.95,20.67,22.34,0.20,2021.0,2.0,4.0,15.0,30.0,8.0,0,2,3.875,0.0,0.0,50,1,0,False,2-4,15-30,kombo klash,
46,u8T0C57qhr,Sumo Gnomes,0.00,0.00,0.00,0.00,0.00,2019.0,2.0,2.0,1.0,5.0,8.0,0,1,4.0,0.0,0.0,48,5,0,False,2,1-5,sumo gnomes,
47,qazOxxVyKB,Checkers and Four in a Row 2 in 1,39.99,0.00,0.00,0.00,0.00,2019.0,2.0,2.0,,,6.0,0,0,0.0,0.0,0.0,48,0,0,False,2,,checkers and four in a row 2 in 1,
48,W3aWEP8mg0,Ragnarocks,0.00,0.00,0.00,69.95,0.00,2021.0,2.0,2.0,15.0,30.0,10.0,0,0,0.0,0.0,0.0,48,0,0,False,2,15-30,ragnarocks,
49,Na0Q2VfYjb,Minoa,0.00,0.00,0.00,0.00,0.00,2012.0,2.0,4.0,45.0,45.0,10.0,0,0,0.0,0.0,0.0,47,1,0,False,2-4,45,minoa,
50,BgFWIlJfdn,Agros,0.00,0.00,0.00,0.00,0.00,2018.0,2.0,6.0,10.0,30.0,6.0,0,0,0.0,0.0,0.0,46,0,0,False,2-6,10-30,agros,
51,QxTjxLGmRC,Block and Key,0.00,0.00,0.00,84.99,0.00,2022.0,1.0,4.0,20.0,40.0,8.0,0,0,0.0,0.0,0.0,44,1,0,False,1-4,20-40,block and key,
52,DTCOQNTNaX,Babylon Gardens,0.00,0.00,0.00,0.00,0.00,2014.0,2.0,4.0,30.0,60.0,7.0,0,0,0.0,0.0,0.0,42,0,0,False,2-4,30-60,babylon gardens,
53,ZYhFvIQY39,Attacktica,0.00,0.00,0.00,0.00,0.00,2021.0,2.0,2.0,30.0,45.0,7.0,0,1,5.0,0.0,0.0,40,0,0,False,2,30-45,attacktica,
54,mXaxvsNsUE,Maiko,0.00,11.95,24.64,0.00,0.00,2019.0,2.0,4.0,20.0,40.0,9.0,0,1,3.4,0.0,0.0,38,0,0,False,2-4,20-40,maiko,
55,Fzmtub6jvO,Patchwork: Halloween Edition,21.99,31.95,18.99,44.99,0.27,2021.0,2.0,2.0,15.0,30.0,8.0,0,0,0.0,0.0,0.0,38,1,0,True,2,15-30,patchwork: halloween edition,
56,XfeLEAUiNF,Hens,0.00,0.00,0.00,0.00,0.00,2022.0,1.0,4.0,15.0,20.0,10.0,0,0,0.0,0.0,0.0,38,0,0,False,1-4,15-20,hens,
57,lvMWs7RmCn,Hall Pass,0.00,0.00,0.00,0.00,0.00,2019.0,2.0,4.0,15.0,20.0,10.0,0,1,3.0,0.0,0.0,37,0,0,False,2-4,15-20,hall pass,
58,pvFSoiwCAF,Arlecchino,0.00,0.00,0.00,0.00,0.00,2010.0,2.0,4.0,15.0,15.0,6.0,0,0,0.0,0.0,0.0,37,0,0,False,2-4,15,arlecchino,
59,D7qxouFc6c,TA‐KE,23.99,33.95,0.00,0.00,0.31,2017.0,2.0,2.0,30.0,30.0,10.0,0,0,0.0,0.0,0.0,37,2,0,True,2,30,ta‐ke,
60,vLt0l5gkZi,Fire Tower: Rising Flames,22.00,39.95,0.00,0.00,0.56,2020.0,1.0,4.0,30.0,45.0,14.0,0,0,0.0,0.0,0.0,35,0,0,True,1-4,30-45,fire tower: rising flames,
61,zcGFX28Ikv,Raiders,0.00,0.00,0.00,0.00,0.00,2017.0,2.0,4.0,30.0,30.0,10.0,0,0,0.0,0.0,0.0,35,0,0,False,2-4,30,raiders,
62,qwLD4DLV8H,Strategist Strategy,0.00,0.00,0.00,0.00,0.00,2007.0,2.0,2.0,30.0,60.0,14.0,0,0,0.0,0.0,0.0,33,0,0,False,,30-60,strategist strategy,
63,A6cmSYdCzl,Foundation,0.00,0.00,0.00,0.00,0.00,2012.0,1.0,2.0,15.0,15.0,5.0,0,0,0.0,0.0,0.0,32,0,0,False,1-2,15,foundation,
64,lrEFgct43e,Top Hats,0.00,0.00,0.00,0.00,0.00,1997.0,2.0,3.0,30.0,30.0,8.0,0,0,0.0,0.0,0.0,31,0,0,False,2-3,30,top hats,
65,Ss6sNMHACZ,All Queens Chess,0.00,0.00,0.00,0.00,0.00,2008.0,2.0,2.0,5.0,10.0,,0,0,0.0,0.0,0.0,27,0,0,False,2,5-10,all queens chess,
66,UbXC31hKRb,Horus,0.00,0.00,0.00,0.00,0.00,2007.0,2.0,4.0,45.0,45.0,8.0,0,0,0.0,0.0,0.0,25,0,0,False,2-4,45,horus,
67,2V9TFEMjiV,Queens Reign,0.00,0.00,0.00,0.00,0.00,2017.0,2.0,4.0,30.0,240.0,8.0,0,0,0.0,1.0,2.0,24,0,0,False,2-4,30-240,queens reign,
68,jJfPsIWBfC,Kloak,28.99,0.00,0.00,33.95,0.00,,2.0,4.0,,,8.0,0,0,0.0,0.0,0.0,23,0,0,False,2-4,,kloak,
69,FzeC1rbz4g,Rock Paper Scissors,0.00,0.00,0.00,0.00,0.00,2018.0,2.0,2.0,20.0,20.0,7.0,0,0,0.0,0.0,0.0,22,0,0,False,2,20,rock paper scissors,
70,KFBlyZOyDX,Sinking,0.00,0.00,0.00,0.00,0.00,,2.0,4.0,45.0,45.0,,0,0,0.0,0.0,0.0,21,0,0,False,2-4,45,sinking,
71,RGn9iDVtOD,Sensei,0.00,46.00,21.95,0.00,0.00,2016.0,2.0,2.0,15.0,15.0,7.0,0,0,0.0,0.0,0.0,20,0,0,False,2,15,sensei,
72,GLmDQAapMy,The Age of Dinosaurs,0.00,0.00,0.00,0.00,0.00,2011.0,3.0,4.0,45.0,45.0,9.0,0,0,0.0,0.0,0.0,20,0,0,False,3-4,45,the age of dinosaurs,
73,VYm7ZoEL8i,Kurz vor Knapp,0.00,0.00,0.00,0.00,0.00,2020.0,2.0,4.0,30.0,30.0,8.0,0,0,0.0,0.0,0.0,20,0,0,False,2-4,30,kurz vor knapp,
74,fcCRZ7YGVF,Solani,0.00,0.00,0.00,79.95,0.00,2021.0,1.0,4.0,30.0,60.0,14.0,0,0,0.0,0.0,0.0,18,0,0,False,1-4,30-60,solani,
75,ktec9DZLX3,Patchwork: Valentine's Day Edition,21.99,0.00,17.59,0.00,0.41,2022.0,2.0,2.0,15.0,30.0,8.0,0,0,0.0,0.0,0.0,17,0,0,True,2,15-30,patchwork: valentine's day edition,
76,B5bgbbVP6z,Tri Dimensional Chess,0.00,0.00,0.00,0.00,0.00,1975.0,2.0,1.0,20.0,480.0,,0,0,0.0,0.0,0.0,14,0,0,False,2-1,20-480,tri dimensional chess,
77,yoXmxnfBYx,Superreich,0.00,0.00,0.00,0.00,0.00,,2.0,4.0,45.0,45.0,8.0,0,0,0.0,0.0,0.0,13,0,0,False,2-4,45,superreich,
78,dxtNCcUi1R,Tholos,0.00,0.00,0.00,0.00,0.00,2021.0,2.0,2.0,15.0,25.0,9.0,0,0,0.0,0.0,0.0,13,2,0,False,2,15-25,tholos,
79,La8O0lWQiI,All the King's Horses,0.00,0.00,0.00,0.00,0.00,1976.0,2.0,2.0,30.0,30.0,,0,0,0.0,0.0,0.0,12,0,0,False,2,30,all the king's horses,
80,JDb6mlbXiX,Green Skull,0.00,0.00,0.00,0.00,0.00,2020.0,2.0,2.0,15.0,30.0,8.0,0,0,0.0,0.0,0.0,12,0,0,False,2,15-30,green skull,
81,icVP36SB3D,Blokk!,0.00,0.00,0.00,0.00,0.00,2021.0,1.0,4.0,15.0,20.0,5.0,0,0,0.0,1.0,3.0,12,0,0,False,1-4,15-20,blokk!,
82,gaj63Ka6sZ,Battle of GOG,0.00,0.00,0.00,0.00,0.00,2021.0,2.0,4.0,45.0,180.0,9.0,0,1,3.1,0.0,0.0,12,0,0,False,2-4,45-180,battle of gog,
83,7fmIfGI6oy,跳人：Haneto,0.00,0.00,0.00,0.00,0.00,2021.0,2.0,6.0,5.0,20.0,6.0,0,0,0.0,0.0,0.0,11,0,0,False,2-6,5-20,跳人：haneto,
84,H188yGb6St,iro,0.00,0.00,0.00,0.00,0.00,,,,,,,0,0,0.0,0.0,0.0,11,0,0,False,,,iro,
85,W6mlz0WmIG,Patchwork: Americana Edition,14.99,0.00,0.00,26.99,0.46,2020.0,2.0,2.0,15.0,30.0,8.0,0,0,0.0,0.0,0.0,10,0,0,False,2,15-30,patchwork: americana edition,
86,OdHF7qjXH6,Dandelions,19.00,0.00,0.00,0.00,0.00,2022.0,2.0,3.0,10.0,10.0,10.0,0,0,0.0,0.0,0.0,8,0,0,False,2-3,10,dandelions,
87,c3OgVDR4No,Framework,0.00,0.00,0.00,0.00,0.00,2022.0,1.0,4.0,30.0,30.0,8.0,0,0,0.0,0.0,0.0,8,0,0,False,1-4,30,framework,
88,rDBZ4DTSzH,Patchwork: Christmas Edition,0.00,39.95,18.28,41.29,0.00,2020.0,2.0,2.0,15.0,30.0,8.0,0,0,0.0,0.0,0.0,8,0,0,False,2,15-30,patchwork: christmas edition,
89,qhECSOwss0,Small Samurai Empires: Rise of Tokugawa,0.00,0.00,0.00,0.00,0.00,2023.0,1.0,5.0,45.0,90.0,13.0,0,0,0.0,0.0,0.0,7,0,0,False,1-5,45-90,small samurai empires: rise of tokugawa,
90,BHivAtsICR,Parikrama,0.00,0.00,0.00,0.00,0.00,2022.0,2.0,5.0,30.0,45.0,14.0,0,0,0.0,0.0,0.0,6,0,0,False,2-5,30-45,parikrama,
91,cNDhbZETJn,DOCE Digital and DOCE Classic,0.00,0.00,0.00,0.00,0.00,,,,,,,0,0,0.0,0.0,0.0,4,0,0,False,,,doce digital and doce classic,
92,Teb9TRnTrd,King Me,24.99,23.99,0.00,0.00,0.00,2019.0,2.0,2.0,45.0,45.0,8.0,0,0,0.0,0.0,0.0,3,0,0,False,2,45,king me,
93,oy8WIWy43b,Lagim,0.00,0.00,0.00,0.00,0.00,2022.0,2.0,6.0,30.0,40.0,12.0,0,0,0.0,0.0,0.0,2,0,0,False,2-6,30-40,lagim,
94,nenbgpIpse,boop.,0.00,0.00,0.00,0.00,0.00,2022.0,2.0,2.0,20.0,30.0,10.0,0,0,0.0,0.0,0.0,1,0,0,False,2,20-30,boop.,
0,lnaVzr9e0l,Dune: Imperium - Deluxe Upgrade Pack,0.00,80.95,51.68,99.95,0.00,2022.0,,,,,,0,0,0.0,0.0,0.0,434,0,0,False,,,dune: imperium - deluxe upgrade pack,
1,R0FKFflErS,"Xia: Metal 2,000cR Coins",10.00,0.00,0.00,0.00,0.00,,,,,,,0,0,0.0,0.0,0.0,60,0,0,False,,,"xia: metal 2,000cr coins",
2,HBuCSA7ss1,Upon a Fable: Tree of Wonders Expansion,19.95,23.95,0.00,0.00,0.00,2013.0,,,,,,0,0,0.0,0.0,0.0,47,0,0,True,,,upon a fable: tree of wonders expansion,
3,BVZCelrnQW,Sid Meier's Civilization: A New Dawn - Gamemat,31.97,47.99,24.00,69.95,0.20,,,,,,,0,0,0.0,0.0,0.0,36,0,0,True,,,sid meier's civilization: a new dawn - gamemat,
4,nfqgyM6qkQ,The World of SMOG: On Her Majesty's Service - Extra Ether Counters,0.00,0.00,0.00,0.00,0.00,,,,,,,0,0,0.0,0.0,0.0,8,0,0,False,,,the world of smog: on her majesty's service - extra ether counters,
5,AWvNV35d94,Tang Garden Big Box,0.00,0.00,0.00,0.00,0.00,2023.0,,,,,,0,0,0.0,0.0,0.0,5,0,0,False,,,tang garden big box,
6,vNBqDmqfe6,The Elder Scrolls V: Skyrim – The Adventure Game: Miniatures Upgrade Set,0.00,109.95,0.00,0.00,0.00,2022.0,1.0,4.0,90.0,120.0,14.0,0,0,0.0,0.0,0.0,4,0,0,False,1-4,90-120,the elder scrolls v: skyrim – the adventure game: miniatures upgrade set,
7,9DGGARQtUZ,Destinies: Large Stitched Neoprene World Mat,0.00,0.00,0.00,0.00,0.00,,1.0,3.0,80.0,150.0,14.0,0,0,0.0,0.0,0.0,3,0,0,False,1-3,80-150,destinies: large stitched neoprene world mat,
8,csxRCx1DPZ,Destinies: Neoprene Player Mats,0.00,0.00,0.00,0.00,0.00,,1.0,3.0,90.0,150.0,14.0,0,0,0.0,0.0,0.0,2,0,0,False,1-3,90-150,destinies: neoprene player mats,
9,s0F3xMSmWG,Destinies: Medieval Metal Coins,0.00,0.00,0.00,0.00,0.00,,1.0,3.0,90.0,150.0,14.0,0,0,0.0,0.0,0.0,2,0,0,False,1-3,90-150,destinies: medieval metal coins,
10,ZMs2LWwbQk,Rise to Nobility - Big Box,0.00,0.00,0.00,0.00,0.00,,1.0,6.0,25.0,150.0,14.0,0,0,0.0,0.0,0.0,2,0,0,False,1-6,25-150,rise to nobility - big box,
0,TAAifFP590,Root,47.99,60.95,43.73,67.99,0.20,2018.0,2.0,4.0,60.0,90.0,10.0,1,386,4.072203525143843,3.818181818181818,3.6363636363636362,30402,2462,39,False,2-4,60-90,root,
1,RLlDWHh7hR,Gloomhaven,140.00,128.87,99.99,148.00,0.00,2017.0,1.0,4.0,60.0,150.0,12.0,0,460,4.3617228260869565,3.9,3.5999999999999996,15205,8632,25,False,1-4,60-150,gloomhaven,
2,07FXm6tX4o,Clank! A Deck-Building Adventure,36.99,12.95,43.16,75.00,0.38,2012.0,2.0,4.0,30.0,60.0,13.0,0,417,3.807411368202736,2.3333333333333335,2.0,6217,2345,9,False,2-4,30-60,clank! a deck-building adventure,
3,4rn2FX1Eon,Forbidden Island,14.00,25.71,17.56,29.00,0.30,2010.0,2.0,4.0,30.0,45.0,10.0,0,574,3.3002099303135837,1.6666666666666667,2.0,2819,2147,0,False,2-4,30-45,forbidden island,
4,4G32qGJZWs,Arkham Horror: The Card Game,28.69,39.95,0.00,53.95,0.36,2016.0,1.0,2.0,60.0,120.0,14.0,0,319,3.9699772014819037,3.25,2.75,7271,2765,6,False,1-2,60-120,arkham horror: the card game,
5,30ltPnwaqy,Robinson Crusoe: Adventures on the Cursed Island,44.99,55.97,47.70,57.15,0.31,2012.0,1.0,4.0,60.0,120.0,14.0,0,329,3.769063906736946,4.7142857142857135,3.428571428571429,5649,1431,12,False,1-4,60-120,robinson crusoe: adventures on the cursed island,
6,8t0Cstr6oX,Forbidden Desert,17.99,29.95,23.15,32.99,0.33,2013.0,2.0,5.0,45.0,60.0,10.0,0,404,3.379430693069308,2.0,2.75,2148,1106,0,False,2-5,45-60,forbidden desert,
7,08asLSfoZy,Gloomhaven: Jaws of the Lion,31.79,43.99,39.75,55.00,0.36,2020.0,1.0,4.0,30.0,120.0,14.0,0,105,4.4607142857142845,2.5,3.5,12968,2007,0,False,1-4,30-120,gloomhaven: jaws of the lion,
8,3RVcHxhPEZ,Betrayal at House on the Hill,29.39,49.95,38.39,62.00,0.41,2004.0,3.0,6.0,60.0,72.0,12.0,0,434,3.2169354838709663,3.4,2.6,3596,1258,0,False,3-6,60-72,betrayal at house on the hill,
9,zBikUpC51l,Champions of Midgard,59.99,50.99,0.00,74.99,0.00,2015.0,2.0,4.0,60.0,90.0,10.0,0,249,3.8672226838388037,3.0,3.0,3561,978,12,False,2-4,60-90,champions of midgard,
10,bSFxESny3q,The Quest for El Dorado,39.80,34.99,0.00,0.00,-0.14,2017.0,2.0,4.0,30.0,60.0,10.0,0,230,3.755596072931276,1.6666666666666667,2.0,6451,1369,35,False,2-4,30-60,the quest for el dorado,
